order_id,order_date,product,category,region,units,unit_price,cost
ORD-102301,2024-02-22,Wireless Mouse,Electronics,South,1.0,24.22,10.93
ORD-102302,2024-07-27,USB-C Hub,Electronics,North,3.0,43.59,18.07
ORD-102303,2024-11-17,Ceramic Mug,Home,Central,1.0,14.85,3.74
ORD-102304,2024-12-01,4K Webcam,Electronics,West,2.0,93.42,40.73
ORD-102305,2024-02-05,Cotton T-Shirt,Apparel,East,1.0,19.2,6.09
ORD-102306,2024-04-29,Desk Lamp,Home,West,7.0,40.48,16.2
ORD-102307,2024-02-26,Mechanical Keyboard,Electronics,North,1.0,77.86,37.27
ORD-102308,2024-04-22,Running Shoes,Apparel,Central,7.0,94.96,42.03
ORD-102309,2024-07-14,USB-C Hub,Electronics,East,2.0,43.51,17.6
ORD-102310,2024-04-12,Denim Jacket,Apparel,East,8.0,125.42,56.01
ORD-102311,2024-01-25,Cotton T-Shirt,Apparel,Central,7.0,18.34,6.04
ORD-102312,2024-07-05,Wireless Mouse,Electronics,North,6.0,26.86,11.87
ORD-102313,2024-01-20,Mechanical Keyboard,Electronics,East,7.0,77.75,38.01
ORD-102314,2024-03-23,Protein Powder,Health,North,3.0,55.06,23.1
ORD-102315,2024-01-01,Wireless Mouse,Electronics,East,7.0,25.95,10.98
ORD-102316,2024-02-01,Desk Lamp,Home,South,2.0,39.05,15.79
ORD-102317,2024-06-08,Yoga Mat,Health,East,5.0,34.48,13.23
ORD-102318,2024-11-07,Denim Jacket,Apparel,West,8.0,119.82,55.06
ORD-102319,2024-10-10,4K Webcam,Electronics,South,6.0,92.98,38.93
ORD-102320,2024-02-06,Desk Lamp,Home,North,3.0,37.71,14.95
ORD-102321,2024-01-13,Water Bottle,Health,North,6.0,19.87,7.07
ORD-102322,2024-05-03,Mechanical Keyboard,Electronics,West,8.0,79.04,40.1
ORD-102323,2024-08-26,Water Bottle,Health,East,8.0,20.86,7.02
ORD-102324,2024-09-30,Water Bottle,Health,Central,6.0,19.9,7.23
ORD-102325,2024-10-28,USB-C Hub,Electronics,Central,6.0,49.07,19.77
ORD-102326,2024-05-05,Wireless Mouse,Electronics,North,7.0,24.8,11.12
ORD-102327,2024-03-02,Throw Blanket,Home,West,6.0,48.42,19.35
ORD-102328,2024-01-10,Mechanical Keyboard,Electronics,North,2.0,78.32,38.3
ORD-102329,2024-02-23,Ceramic Mug,Home,North,7.0,13.08,4.19
ORD-102330,2024-01-24,Mechanical Keyboard,Electronics,West,2.0,74.9,38.81
ORD-102331,2024-11-11,Throw Blanket,Home,East,5.0,47.7,20.6
ORD-102332,2024-04-08,Noise-Cancel Headphones,Electronics,Central,3.0,157.46,68.7
ORD-102333,2024-10-28,Mechanical Keyboard,Electronics,North,2.0,78.87,37.69
ORD-102334,2024-07-21,Mechanical Keyboard,Electronics,East,3.0,77.09,37.82
ORD-102335,2024-07-16,Noise-Cancel Headphones,Electronics,South,1.0,158.14,69.86
ORD-102336,2024-06-15,Wool Beanie,Apparel,Central,4.0,23.71,7.33
ORD-102337,2024-10-26,Mechanical Keyboard,Electronics,West,4.0,83.96,34.43
ORD-102338,2024-01-16,Desk Lamp,Home,West,4.0,37.34,16.02
ORD-102339,2024-02-03,Ceramic Mug,Home,South,1.0,13.65,3.99
ORD-102340,2024-06-03,4K Webcam,Electronics,Central,5.0,97.07,38.75
ORD-102341,2024-05-24,Water Bottle,Health,Central,2.0,20.24,7.19
ORD-102342,2024-07-18,Scented Candle,Home,West,7.0,17.76,5.83
ORD-102343,2024-09-27,Scented Candle,Home,East,1.0,18.65,5.91
ORD-102344,2024-08-03,USB-C Hub,Electronics,Central,1.0,47.27,20.41
ORD-102345,2024-04-04,Throw Blanket,Home,West,3.0,47.6,20.81
ORD-102346,2024-04-29,Wool Beanie,Apparel,North,4.0,22.24,7.16
ORD-102347,2024-10-02,Water Bottle,Health,Central,8.0,20.93,7.11
ORD-102348,2024-03-14,Denim Jacket,Apparel,North,5.0,113.04,54.64
ORD-102349,2024-07-03,Scented Candle,Home,West,4.0,18.01,6.48
ORD-102350,2024-07-16,Cotton T-Shirt,Apparel,South,7.0,17.94,6.19
ORD-102351,2024-10-01,Wireless Mouse,Electronics,Central,2.0,23.77,10.67
ORD-102352,2024-09-18,USB-C Hub,Electronics,West,8.0,43.73,17.94
ORD-102353,2024-06-19,Protein Powder,Health,Central,4.0,56.31,24.54
ORD-102354,2024-04-23,Throw Blanket,Home,West,3.0,48.21,19.96
ORD-102355,2024-05-14,Cotton T-Shirt,Apparel,East,3.0,18.38,5.66
ORD-102356,2024-05-30,Throw Blanket,Home,Central,1.0,49.13,20.34
ORD-102357,2024-03-21,Wireless Mouse,Electronics,South,6.0,23.57,10.88
ORD-102358,2024-08-16,Wireless Mouse,Electronics,East,5.0,25.54,11.23
ORD-102359,2024-03-17,Wool Beanie,Apparel,South,6.0,23.24,7.12
ORD-102360,2024-08-25,Ceramic Mug,Home,North,6.0,13.94,3.9
ORD-102361,2024-10-02,Yoga Mat,Health,Central,1.0,34.65,13.33
ORD-102362,2024-12-18,Desk Lamp,Home,East,8.0,39.73,15.68
ORD-102363,2024-02-13,4K Webcam,Electronics,North,5.0,79.97,40.29
ORD-102364,2024-10-05,Protein Powder,Health,Central,6.0,56.48,23.49
ORD-102365,2024-02-01,Denim Jacket,Apparel,Central,1.0,138.61,57.49
ORD-102366,2024-05-03,Protein Powder,Health,West,7.0,54.66,23.73
ORD-102367,2024-03-05,USB-C Hub,Electronics,South,6.0,44.73,20.04
ORD-102368,2024-02-29,Wireless Mouse,Electronics,Central,3.0,25.93,11.78
ORD-102369,2024-03-05,Wireless Mouse,Electronics,West,8.0,27.06,10.67
ORD-102370,2024-01-17,Water Bottle,Health,South,6.0,20.97,6.18
ORD-102371,2024-10-28,Mechanical Keyboard,Electronics,South,8.0,70.49,39.59
ORD-102372,2024-01-23,Water Bottle,Health,Central,7.0,20.56,6.9
ORD-102373,2024-05-25,Throw Blanket,Home,Central,2.0,55.3,19.31
ORD-102374,2024-09-12,USB-C Hub,Electronics,West,8.0,46.4,18.55
ORD-102375,2024-12-28,Protein Powder,Health,North,6.0,51.82,23.6
ORD-102376,2024-11-08,USB-C Hub,Electronics,South,2.0,45.63,19.99
ORD-102377,2024-02-20,USB-C Hub,Electronics,South,7.0,42.12,19.12
ORD-102378,2024-12-27,Ceramic Mug,Home,East,4.0,14.86,4.21
ORD-102379,2024-08-27,4K Webcam,Electronics,Central,7.0,84.75,41.81
ORD-102380,2024-03-06,4K Webcam,Electronics,Central,2.0,89.33,40.49
ORD-102381,2024-06-13,Noise-Cancel Headphones,Electronics,South,3.0,142.61,68.91
ORD-102382,2024-12-01,Ceramic Mug,Home,North,3.0,13.62,4.09
ORD-102383,2024-05-23,Wireless Mouse,Electronics,South,4.0,26.86,11.36
ORD-102384,2024-03-08,Noise-Cancel Headphones,Electronics,South,6.0,149.77,72.79
ORD-102385,2024-11-16,Wool Beanie,Apparel,Central,2.0,21.38,6.93
ORD-102386,2024-12-14,Denim Jacket,Apparel,North,6.0,113.13,55.39
ORD-102387,2024-12-23,Throw Blanket,Home,Central,1.0,44.41,20.47
ORD-102388,2024-12-15,Noise-Cancel Headphones,Electronics,West,3.0,139.68,68.92
ORD-102389,2024-11-15,Scented Candle,Home,North,6.0,18.1,5.73
ORD-102390,2024-06-15,Desk Lamp,Home,West,3.0,40.91,15.48
ORD-102391,2024-03-11,Running Shoes,Apparel,East,4.0,92.34,41.6
ORD-102392,2024-08-13,4K Webcam,Electronics,North,5.0,95.99,42.09
ORD-102393,2024-03-21,Wool Beanie,Apparel,South,2.0,21.21,7.35
ORD-102394,2024-06-22,Ceramic Mug,Home,South,8.0,13.83,3.78
ORD-102395,2024-08-28,Mechanical Keyboard,Electronics,South,7.0,74.74,37.09
ORD-102396,2024-12-12,Ceramic Mug,Home,East,8.0,14.69,3.94
ORD-102397,2024-04-15,USB-C Hub,Electronics,West,4.0,49.72,19.6
ORD-102398,2024-04-02,Ceramic Mug,Home,North,3.0,12.77,3.92
ORD-102399,2024-09-25,Yoga Mat,Health,North,8.0,34.39,12.78
ORD-102400,2024-01-03,Wool Beanie,Apparel,West,6.0,23.39,6.6
ORD-102401,2024-07-26,Desk Lamp,Home,East,7.0,36.18,16.31
ORD-102402,2024-09-30,4K Webcam,Electronics,South,2.0,91.52,40.74
ORD-102403,2024-07-20,Yoga Mat,Health,South,7.0,37.14,12.66
ORD-102404,2024-05-20,Protein Powder,Health,North,5.0,55.22,23.75
ORD-102405,2024-10-30,Yoga Mat,Health,Central,7.0,35.96,13.59
ORD-102406,2024-05-15,Throw Blanket,Home,Central,7.0,53.31,19.2
ORD-102407,2024-09-17,Scented Candle,Home,East,1.0,19.75,5.8
ORD-102408,2024-06-18,Wool Beanie,Apparel,South,1.0,21.93,7.35
ORD-102409,2024-01-10,Yoga Mat,Health,South,1.0,34.07,13.04
ORD-102410,2024-07-13,Protein Powder,Health,South,6.0,52.47,24.64
ORD-102411,2024-01-19,Running Shoes,Apparel,Central,8.0,99.64,42.67
ORD-102412,2024-12-06,Mechanical Keyboard,Electronics,North,1.0,73.58,37.95
ORD-102413,2024-08-08,Wireless Mouse,Electronics,Central,2.0,24.68,10.85
ORD-102414,2024-05-16,Noise-Cancel Headphones,Electronics,South,4.0,149.77,72.33
ORD-102415,2024-06-26,Mechanical Keyboard,Electronics,South,4.0,77.01,39.77
ORD-102416,2024-08-14,Noise-Cancel Headphones,Electronics,Central,1.0,151.08,73.04
ORD-102417,2024-04-05,Mechanical Keyboard,Electronics,Central,5.0,89.13,36.2
ORD-102418,2024-04-15,Water Bottle,Health,Central,8.0,19.88,7.37
ORD-102419,2024-06-02,Mechanical Keyboard,Electronics,South,2.0,77.28,37.46
ORD-102420,2024-04-04,Scented Candle,Home,East,1.0,18.91,5.82
ORD-102421,2024-10-04,Cotton T-Shirt,Apparel,South,2.0,19.23,5.96
ORD-102422,2024-02-07,USB-C Hub,Electronics,North,2.0,48.24,19.63
ORD-102423,2024-10-29,Throw Blanket,Home,South,4.0,49.4,20.43
ORD-102424,2024-05-07,Water Bottle,Health,North,1.0,19.75,6.93
ORD-102425,2024-07-24,Desk Lamp,Home,North,3.0,35.52,16.54
ORD-102426,2024-02-27,Water Bottle,Health,East,1.0,18.38,7.04
ORD-102427,2024-05-21,Ceramic Mug,Home,West,6.0,12.72,3.91
ORD-102428,2024-10-03,Scented Candle,Home,South,4.0,18.34,5.83
ORD-102429,2024-04-09,USB-C Hub,Electronics,East,1.0,41.93,19.31
ORD-102430,2024-02-18,Protein Powder,Health,West,1.0,58.45,23.92
ORD-102431,2024-07-10,Throw Blanket,Home,Central,4.0,49.07,18.9
ORD-102432,2024-02-29,4K Webcam,Electronics,East,5.0,87.91,42.39
ORD-102433,2024-04-25,Cotton T-Shirt,Apparel,South,2.0,18.2,5.88
ORD-102434,2024-06-13,Ceramic Mug,Home,West,3.0,14.44,4.25
ORD-102435,2024-07-25,Wireless Mouse,Electronics,North,5.0,23.99,10.38
ORD-102436,2024-08-22,Protein Powder,Health,North,4.0,52.29,23.83
ORD-102437,2024-09-04,4K Webcam,Electronics,South,1.0,94.29,39.85
ORD-102438,2024-11-05,Mechanical Keyboard,Electronics,South,4.0,80.4,36.52
ORD-102439,2024-01-25,Cotton T-Shirt,Apparel,North,2.0,18.78,5.88
ORD-102440,2024-05-12,Protein Powder,Health,North,8.0,56.76,25.7
ORD-102441,2024-01-01,4K Webcam,Electronics,Central,7.0,89.04,41.24
ORD-102442,2024-01-04,Wool Beanie,Apparel,West,3.0,22.42,6.78
ORD-102443,2024-03-18,Desk Lamp,Home,West,2.0,37.41,14.83
ORD-102444,2024-08-06,Wireless Mouse,Electronics,North,2.0,27.59,10.24
ORD-102445,2024-11-23,Desk Lamp,Home,West,6.0,37.87,15.66
ORD-102446,2024-10-10,4K Webcam,Electronics,South,8.0,95.92,39.96
ORD-102447,2024-08-24,Throw Blanket,Home,West,3.0,48.54,19.82
ORD-102448,2024-10-11,Noise-Cancel Headphones,Electronics,East,6.0,155.01,63.64
ORD-102449,2024-03-03,USB-C Hub,Electronics,South,2.0,46.65,18.93
ORD-102450,2024-11-03,Desk Lamp,Home,South,8.0,41.24,16.66
ORD-102451,2024-11-21,Desk Lamp,Home,North,3.0,37.36,17.04
ORD-102452,2024-02-04,Water Bottle,Health,Central,1.0,21.08,6.47
ORD-102453,2024-06-21,Scented Candle,Home,East,8.0,19.66,5.81
ORD-102454,2024-10-30,Denim Jacket,Apparel,West,8.0,118.45,53.12
ORD-102455,2024-06-23,Noise-Cancel Headphones,Electronics,Central,4.0,149.26,70.41
ORD-102456,2024-11-03,4K Webcam,Electronics,North,8.0,86.67,39.0
ORD-102457,2024-12-08,Scented Candle,Home,South,2.0,17.69,6.4
ORD-102458,2024-06-22,Cotton T-Shirt,Apparel,North,3.0,20.63,6.01
ORD-102459,2024-01-22,Denim Jacket,Apparel,North,5.0,113.97,54.73
ORD-102460,2024-05-04,USB-C Hub,Electronics,Central,5.0,42.88,20.21
ORD-102461,2024-03-19,Denim Jacket,Apparel,West,4.0,129.67,54.96
ORD-102462,2024-06-22,Noise-Cancel Headphones,Electronics,East,7.0,153.65,71.12
ORD-102463,2024-08-02,Mechanical Keyboard,Electronics,South,7.0,87.38,36.86
ORD-102464,2024-06-18,USB-C Hub,Electronics,East,1.0,43.99,17.96
ORD-102465,2024-03-12,Wool Beanie,Apparel,East,8.0,22.14,6.83
ORD-102466,2024-04-20,Cotton T-Shirt,Apparel,South,2.0,18.37,6.52
ORD-102467,2024-09-05,Mechanical Keyboard,Electronics,North,5.0,79.57,38.96
ORD-102468,2024-01-10,Wool Beanie,Apparel,East,4.0,20.05,7.08
ORD-102469,2024-03-19,USB-C Hub,Electronics,East,4.0,46.54,18.26
ORD-102470,2024-11-22,Wireless Mouse,Electronics,West,2.0,25.4,11.4
ORD-102471,2024-02-06,USB-C Hub,Electronics,South,3.0,44.87,17.97
ORD-102472,2024-05-31,Denim Jacket,Apparel,North,1.0,117.66,51.55
ORD-102473,2024-03-16,Water Bottle,Health,Central,8.0,19.11,6.84
ORD-102474,2024-02-08,Noise-Cancel Headphones,Electronics,East,2.0,154.42,75.47
ORD-102475,2024-06-03,4K Webcam,Electronics,West,4.0,83.79,44.11
ORD-102476,2024-07-09,Noise-Cancel Headphones,Electronics,North,2.0,152.81,68.74
ORD-102477,2024-03-05,Cotton T-Shirt,Apparel,North,2.0,20.97,5.84
ORD-102478,2024-01-29,Throw Blanket,Home,North,4.0,52.64,18.69
ORD-102479,2024-02-19,Cotton T-Shirt,Apparel,West,8.0,17.57,6.02
ORD-102480,2024-08-26,Scented Candle,Home,South,4.0,17.52,6.04
ORD-102481,2024-11-10,Yoga Mat,Health,West,8.0,35.74,13.41
ORD-102482,2024-03-06,Water Bottle,Health,Central,7.0,19.93,7.25
ORD-102483,2024-04-27,Ceramic Mug,Home,West,4.0,13.02,3.97
ORD-102484,2024-05-05,Throw Blanket,Home,Central,8.0,49.94,20.44
ORD-102485,2024-05-12,Yoga Mat,Health,Central,3.0,34.98,12.64
ORD-102486,2024-03-30,Desk Lamp,Home,West,5.0,42.73,16.34
ORD-102487,2024-01-21,4K Webcam,Electronics,Central,6.0,87.87,40.17
ORD-102488,2024-07-11,USB-C Hub,Electronics,West,5.0,47.63,19.35
ORD-102489,2024-05-10,Mechanical Keyboard,Electronics,South,7.0,74.0,38.58
ORD-102490,2024-05-05,Yoga Mat,Health,North,2.0,33.2,13.04
ORD-102491,2024-04-06,Wool Beanie,Apparel,South,4.0,22.79,7.22
ORD-102492,2024-12-06,4K Webcam,Electronics,East,6.0,93.82,38.42
ORD-102493,2024-08-11,Cotton T-Shirt,Apparel,South,3.0,18.09,5.74
ORD-102494,2024-06-02,4K Webcam,Electronics,North,7.0,89.11,40.56
ORD-102495,2024-03-16,Desk Lamp,Home,East,3.0,36.31,15.08
ORD-102496,2024-10-20,Ceramic Mug,Home,East,3.0,13.87,3.93
ORD-102497,2024-11-21,Yoga Mat,Health,Central,3.0,36.46,12.81
ORD-102498,2024-01-12,4K Webcam,Electronics,Central,6.0,87.06,43.15
ORD-102499,2024-12-06,Denim Jacket,Apparel,West,1.0,118.51,55.31
ORD-102500,2024-09-12,Mechanical Keyboard,Electronics,Central,2.0,74.54,39.56
ORD-102501,2024-02-06,Water Bottle,Health,South,7.0,19.35,7.08
ORD-102502,2024-10-02,Wool Beanie,Apparel,Central,2.0,23.93,6.85
ORD-102503,2024-02-09,Wool Beanie,Apparel,Central,1.0,22.08,7.04
ORD-102504,2024-01-19,Running Shoes,Apparel,North,3.0,90.24,43.23
ORD-102505,2024-02-12,4K Webcam,Electronics,West,4.0,87.6,42.96
ORD-102506,2024-06-17,Water Bottle,Health,East,1.0,18.4,6.96
ORD-102507,2024-08-14,Denim Jacket,Apparel,South,7.0,113.92,51.38
ORD-102508,2024-05-29,Scented Candle,Home,East,1.0,19.22,5.59
ORD-102509,2024-02-14,Wireless Mouse,Electronics,Central,4.0,24.82,10.86
ORD-102510,2024-03-13,4K Webcam,Electronics,Central,2.0,97.41,37.17
ORD-102511,2024-11-07,Desk Lamp,Home,South,3.0,38.81,17.15
ORD-102512,2024-12-18,Mechanical Keyboard,Electronics,East,1.0,78.86,38.91
ORD-102513,2024-10-03,Mechanical Keyboard,Electronics,East,8.0,81.53,37.03
ORD-102514,2024-02-07,Desk Lamp,Home,West,8.0,33.79,15.29
ORD-102515,2024-10-27,4K Webcam,Electronics,East,2.0,89.91,42.69
ORD-102516,2024-09-10,4K Webcam,Electronics,South,2.0,88.78,39.17
ORD-102517,2024-07-11,Ceramic Mug,Home,Central,8.0,15.04,3.84
ORD-102518,2024-02-22,Noise-Cancel Headphones,Electronics,South,4.0,156.19,67.86
ORD-102519,2024-12-30,Wireless Mouse,Electronics,South,1.0,23.58,11.05
ORD-102520,2024-06-10,Wireless Mouse,Electronics,South,2.0,26.55,11.27
ORD-102521,2024-01-17,Mechanical Keyboard,Electronics,South,4.0,77.96,39.81
ORD-102522,2024-03-17,USB-C Hub,Electronics,East,5.0,42.96,19.79
ORD-102523,2024-05-26,Throw Blanket,Home,West,6.0,49.48,20.0
ORD-102524,2024-01-23,4K Webcam,Electronics,North,2.0,88.1,42.67
ORD-102525,2024-04-28,Mechanical Keyboard,Electronics,Central,3.0,85.08,36.98
ORD-102526,2024-06-20,Wireless Mouse,Electronics,South,3.0,25.43,10.2
ORD-102527,2024-12-13,Denim Jacket,Apparel,North,5.0,121.23,53.52
ORD-102528,2024-02-01,Protein Powder,Health,West,3.0,57.48,23.23
ORD-102529,2024-07-30,Cotton T-Shirt,Apparel,South,2.0,20.04,5.85
ORD-102530,2024-12-01,Mechanical Keyboard,Electronics,West,7.0,82.1,36.54
ORD-102531,2024-10-22,Noise-Cancel Headphones,Electronics,Central,5.0,159.58,68.71
ORD-102532,2024-12-04,Denim Jacket,Apparel,West,4.0,123.65,56.36
ORD-102533,2024-03-03,Noise-Cancel Headphones,Electronics,West,2.0,150.25,74.8
ORD-102534,2024-10-20,Water Bottle,Health,East,1.0,21.24,6.52
ORD-102535,2024-12-24,Desk Lamp,Home,South,7.0,38.82,15.18
ORD-102536,2024-04-29,Cotton T-Shirt,Apparel,West,8.0,19.03,5.81
ORD-102537,2024-07-01,Water Bottle,Health,South,5.0,21.72,7.21
ORD-102538,2024-07-13,Cotton T-Shirt,Apparel,Central,1.0,20.54,5.95
ORD-102539,2024-06-29,USB-C Hub,Electronics,East,4.0,44.98,18.45
ORD-102540,2024-04-16,Water Bottle,Health,East,3.0,19.55,7.2
ORD-102541,2024-12-21,Water Bottle,Health,West,1.0,21.46,7.27
ORD-102542,2024-12-16,Cotton T-Shirt,Apparel,North,2.0,19.76,6.0
ORD-102543,2024-05-19,Ceramic Mug,Home,East,4.0,14.22,3.87
ORD-102544,2024-10-21,USB-C Hub,Electronics,West,4.0,44.28,19.21
ORD-102545,2024-05-25,Scented Candle,Home,West,5.0,18.3,5.94
ORD-102546,2024-10-17,Throw Blanket,Home,South,6.0,48.95,19.81
ORD-102547,2024-08-02,Throw Blanket,Home,North,3.0,47.37,19.59
ORD-102548,2024-06-21,Ceramic Mug,Home,North,3.0,14.09,4.15
ORD-102549,2024-02-16,Throw Blanket,Home,Central,6.0,49.65,20.2
ORD-102550,2024-08-27,Wool Beanie,Apparel,South,2.0,21.59,7.29
ORD-102551,2024-04-27,Protein Powder,Health,North,1.0,57.49,25.28
ORD-102552,2024-03-20,USB-C Hub,Electronics,East,7.0,47.9,19.35
ORD-102553,2024-03-11,Denim Jacket,Apparel,Central,2.0,125.82,53.89
ORD-102554,2024-12-25,Running Shoes,Apparel,South,1.0,93.69,43.75
ORD-102555,2024-02-07,Wool Beanie,Apparel,North,6.0,22.83,7.13
ORD-102556,2024-10-19,USB-C Hub,Electronics,North,5.0,45.18,20.98
ORD-102557,2024-11-13,Cotton T-Shirt,Apparel,North,2.0,17.83,6.07
ORD-102558,2024-01-12,Water Bottle,Health,South,7.0,20.67,7.2
ORD-102559,2024-08-03,Mechanical Keyboard,Electronics,North,2.0,79.58,38.44
ORD-102560,2024-07-30,Scented Candle,Home,West,6.0,20.33,5.98
ORD-102561,2024-05-11,Scented Candle,Home,South,6.0,19.31,5.94
ORD-102562,2024-09-01,Denim Jacket,Apparel,East,7.0,124.27,55.65
ORD-102563,2024-05-29,Wireless Mouse,Electronics,East,6.0,25.31,11.23
ORD-102564,2024-06-09,Wireless Mouse,Electronics,West,6.0,25.2,11.51
ORD-102565,2024-06-06,4K Webcam,Electronics,West,1.0,84.53,41.51
ORD-102566,2024-10-20,Mechanical Keyboard,Electronics,East,8.0,72.13,37.3
ORD-102567,2024-08-19,Mechanical Keyboard,Electronics,Central,2.0,75.55,37.5
ORD-102568,2024-05-18,USB-C Hub,Electronics,North,3.0,44.89,17.99
ORD-102569,2024-12-05,Noise-Cancel Headphones,Electronics,East,4.0,133.31,74.65
ORD-102570,2024-10-20,Protein Powder,Health,South,3.0,53.5,23.48
ORD-102571,2024-12-07,Scented Candle,Home,East,5.0,17.78,6.23
ORD-102572,2024-09-24,Wireless Mouse,Electronics,North,1.0,24.73,11.12
ORD-102573,2024-05-23,Scented Candle,Home,South,4.0,17.4,6.07
ORD-102574,2024-10-09,USB-C Hub,Electronics,Central,3.0,44.23,18.91
ORD-102575,2024-04-30,Running Shoes,Apparel,Central,6.0,103.19,40.68
ORD-102576,2024-04-09,Wireless Mouse,Electronics,East,5.0,25.83,10.57
ORD-102577,2024-06-14,Mechanical Keyboard,Electronics,North,7.0,76.79,40.63
ORD-102578,2024-12-20,USB-C Hub,Electronics,West,2.0,44.85,19.09
ORD-102579,2024-07-26,Running Shoes,Apparel,South,8.0,94.87,43.89
ORD-102580,2024-05-20,Denim Jacket,Apparel,South,4.0,115.39,58.05
ORD-102581,2024-06-18,Cotton T-Shirt,Apparel,North,3.0,18.27,5.9
ORD-102582,2024-04-16,Ceramic Mug,Home,South,5.0,14.71,4.07
ORD-102583,2024-08-29,Throw Blanket,Home,South,2.0,47.97,20.04
ORD-102584,2024-05-08,Throw Blanket,Home,North,7.0,46.32,19.07
ORD-102585,2024-07-21,Ceramic Mug,Home,East,3.0,13.97,3.97
ORD-102586,2024-05-15,Wool Beanie,Apparel,Central,8.0,22.13,7.16
ORD-102587,2024-04-27,Denim Jacket,Apparel,North,2.0,108.16,53.9
ORD-102588,2024-12-21,Noise-Cancel Headphones,Electronics,North,7.0,148.7,69.09
ORD-102589,2024-05-06,Denim Jacket,Apparel,North,4.0,125.21,54.62
ORD-102590,2024-01-26,Wireless Mouse,Electronics,East,5.0,25.56,11.93
ORD-102591,2024-05-18,Water Bottle,Health,Central,7.0,22.23,6.49
ORD-102592,2024-07-13,Cotton T-Shirt,Apparel,South,2.0,20.19,6.12
ORD-102593,2024-02-04,Desk Lamp,Home,North,3.0,41.83,15.84
ORD-102594,2024-04-21,Water Bottle,Health,North,8.0,22.8,6.82
ORD-102595,2024-03-01,Denim Jacket,Apparel,West,2.0,124.55,54.39
ORD-102596,2024-07-02,Protein Powder,Health,South,1.0,55.45,24.64
ORD-102597,2024-09-21,Denim Jacket,Apparel,South,5.0,125.84,56.59
ORD-102598,2024-12-20,USB-C Hub,Electronics,South,1.0,43.74,19.14
ORD-102599,2024-05-22,Wireless Mouse,Electronics,Central,8.0,25.13,11.48
ORD-102600,2024-11-11,USB-C Hub,Electronics,South,8.0,43.54,19.96
ORD-102601,2024-03-19,Water Bottle,Health,West,2.0,20.4,7.23
ORD-102602,2024-10-12,Denim Jacket,Apparel,West,2.0,116.09,53.8
ORD-102603,2024-07-24,Cotton T-Shirt,Apparel,North,7.0,18.35,6.12
ORD-102604,2024-10-04,Denim Jacket,Apparel,South,5.0,122.48,56.1
ORD-102605,2024-10-03,4K Webcam,Electronics,Central,7.0,88.39,39.66
ORD-102606,2024-07-13,Protein Powder,Health,Central,8.0,49.7,22.49
ORD-102607,2024-04-04,Water Bottle,Health,East,4.0,18.54,6.43
ORD-102608,2024-07-11,Mechanical Keyboard,Electronics,North,3.0,74.47,38.11
ORD-102609,2024-10-29,Throw Blanket,Home,South,5.0,46.84,20.24
ORD-102610,2024-12-21,Cotton T-Shirt,Apparel,Central,6.0,19.39,5.72
ORD-102611,2024-12-05,Wireless Mouse,Electronics,West,4.0,25.27,11.46
ORD-102612,2024-03-07,Yoga Mat,Health,North,3.0,36.86,13.08
ORD-102613,2024-08-06,Wireless Mouse,Electronics,West,3.0,25.94,11.59
ORD-102614,2024-02-08,Noise-Cancel Headphones,Electronics,North,5.0,156.99,71.04
ORD-102615,2024-09-01,Wireless Mouse,Electronics,South,4.0,25.76,10.53
ORD-102616,2024-12-29,Denim Jacket,Apparel,East,4.0,121.26,56.01
ORD-102617,2024-01-20,Ceramic Mug,Home,South,1.0,14.77,4.11
ORD-102618,2024-08-28,Cotton T-Shirt,Apparel,West,8.0,19.87,5.87
ORD-102619,2024-12-12,Mechanical Keyboard,Electronics,North,6.0,80.49,35.81
ORD-102620,2024-11-06,Mechanical Keyboard,Electronics,Central,8.0,84.02,38.15
ORD-102621,2024-05-23,Yoga Mat,Health,East,7.0,30.89,12.48
ORD-102622,2024-02-08,Desk Lamp,Home,South,5.0,38.43,16.72
ORD-102623,2024-12-04,Yoga Mat,Health,Central,3.0,34.46,12.79
ORD-102624,2024-12-03,Wool Beanie,Apparel,East,6.0,23.27,7.48
ORD-102625,2024-07-30,Wool Beanie,Apparel,East,5.0,23.73,6.41
ORD-102626,2024-12-24,Desk Lamp,Home,North,8.0,36.17,16.09
ORD-102627,2024-01-02,Ceramic Mug,Home,Central,2.0,14.99,4.23
ORD-102628,2024-08-13,Running Shoes,Apparel,Central,1.0,89.44,40.5
ORD-102629,2024-01-15,4K Webcam,Electronics,North,2.0,83.92,40.74
ORD-102630,2024-12-08,Denim Jacket,Apparel,Central,2.0,118.59,54.11
ORD-102631,2024-09-06,Mechanical Keyboard,Electronics,West,6.0,77.74,36.96
ORD-102632,2024-11-30,Noise-Cancel Headphones,Electronics,East,2.0,137.39,70.68
ORD-102633,2024-07-24,Throw Blanket,Home,Central,2.0,50.59,18.96
ORD-102634,2024-01-31,Protein Powder,Health,East,4.0,56.87,23.89
ORD-102635,2024-01-10,Mechanical Keyboard,Electronics,West,7.0,83.16,38.78
ORD-102636,2024-05-02,Mechanical Keyboard,Electronics,North,4.0,77.29,37.67
ORD-102637,2024-09-29,Mechanical Keyboard,Electronics,North,3.0,78.84,36.48
ORD-102638,2024-02-25,Desk Lamp,Home,East,3.0,38.94,16.66
ORD-102639,2024-11-07,4K Webcam,Electronics,South,7.0,96.51,42.2
